i,timestamp,trend,entry_score,wp,dp,rs,vs,bs,bb,ret5,ret5_hot,hot_ret5,breakout_entry,vshape,strong_breakout_context,alpha_ok_if_raw1,in_uptrend_macro,is_real_entry
7632,2024-09-27 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0006635210852257156,0.06999999999999999,False,False,False,False,True,True,False
7633,2024-09-30 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004708305745604213,0.06999999999999999,False,False,False,False,True,True,False
7634,2024-09-30 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0029437739181631395,0.06999999999999999,False,False,False,False,False,True,False
7635,2024-09-30 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002872504971643264,0.06999999999999999,False,False,False,False,False,True,False
7636,2024-09-30 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0022123893805309214,0.06999999999999999,False,False,False,False,True,True,False
7637,2024-09-30 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011066027296200431,0.06999999999999999,False,False,False,False,True,True,False
7638,2024-10-01 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011309039840343038,0.06999999999999999,False,True,False,True,True,True,False
7639,2024-10-01 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.010112193681724335,0.06999999999999999,False,False,False,False,True,True,False
7640,2024-10-01 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.013295907815039198,0.06999999999999999,False,False,False,False,False,True,False
7641,2024-10-01 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01182557280118246,0.06999999999999999,False,False,False,False,True,True,False
7642,2024-10-01 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.002210759027265974,0.06999999999999999,False,False,False,False,True,True,False
7643,2024-10-02 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008843736295863325,0.06,False,False,False,False,True,True,False
7644,2024-10-02 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00606503470953601,0.06999999999999999,False,False,False,False,True,True,False
7645,2024-10-02 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008747630849978094,0.06999999999999999,False,False,False,False,False,True,False
7646,2024-10-02 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011468224981738495,0.06,False,False,False,False,True,True,False
7647,2024-10-02 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0021323529411765296,0.06,False,False,False,False,True,True,False
7648,2024-10-03 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.009070127571713105,0.06999999999999999,False,True,False,True,True,True,False
7649,2024-10-03 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007425378620790957,0.06999999999999999,False,False,False,False,True,True,False
7650,2024-10-03 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.003382850419179295,0.06999999999999999,False,False,False,False,True,True,False
7651,2024-10-03 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004950860858641937,0.06,False,False,False,False,True,True,False
7652,2024-10-03 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005968609535037861,0.06,False,False,False,False,True,True,False
7653,2024-10-04 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.014907921660333279,0.06,False,False,False,False,True,True,False
7654,2024-10-04 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.016784645698022294,0.06,False,False,False,False,True,True,False
7655,2024-10-04 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010920551158018266,0.06,False,False,False,False,False,True,False
7656,2024-10-04 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00794117647058823,0.06,False,False,False,False,True,True,False
7657,2024-10-04 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004447739065974843,0.06,False,False,False,False,True,True,False
7658,2024-10-07 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0025222551928784087,0.06,False,False,False,False,True,True,False
7659,2024-10-07 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0034142358791656724,0.06,False,False,False,False,True,True,False
7660,2024-10-07 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003482771396813633,0.06,False,False,False,False,False,True,False
7661,2024-10-07 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008820041506077736,0.06,False,False,False,False,True,True,False
7662,2024-10-07 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0022338049143708627,0.06,False,False,False,False,True,True,False
7663,2024-10-08 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0026030046110366856,0.06,False,False,False,False,False,False,False
7664,2024-10-08 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002085350413346232,0.06,False,False,False,False,False,False,False
7665,2024-10-08 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002825698988697223,0.06,False,False,False,False,False,False,False
7666,2024-10-08 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008599416735212806,0.06,False,False,False,False,False,False,False
7667,2024-10-08 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0012686567164179596,0.06,False,False,False,False,False,False,False
7668,2024-10-09 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004995898888971784,0.06,False,False,False,False,False,False,False
7669,2024-10-09 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005970594820509101,0.06,False,False,False,False,False,False,False
7670,2024-10-09 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0051454138702462515,0.06,False,False,False,False,False,False,False
7671,2024-10-09 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.004077698695136522,0.06,False,True,False,False,True,False,False
7672,2024-10-09 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.012372363419542287,0.06,False,True,False,False,True,False,False
7673,2024-10-10 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01699065143196332,0.06,False,True,False,False,True,False,False
7674,2024-10-10 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.015208843386007809,0.06,False,False,False,False,False,False,False
7675,2024-10-10 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.015579790785666514,0.06,False,False,False,False,False,False,False
7676,2024-10-10 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011223510300524264,0.06,False,False,False,False,False,False,False
7677,2024-10-10 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005816093646469955,0.06999999999999999,False,False,False,False,True,False,False
7678,2024-10-11 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00350186036331801,0.06999999999999999,False,False,False,False,True,False,False
7679,2024-10-11 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002338497515346427,0.06999999999999999,False,False,False,False,False,False,False
7680,2024-10-11 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003871721820439933,0.06999999999999999,False,False,False,False,False,False,False
7681,2024-10-11 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007374954362906139,0.06999999999999999,False,False,False,False,True,False,False
7682,2024-10-11 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0002927829014784944,0.06999999999999999,False,False,False,False,True,True,False
7683,2024-10-14 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0014642360348489092,0.06999999999999999,False,False,False,False,True,True,False
7684,2024-10-14 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0007324934075594314,0.06999999999999999,False,False,False,False,True,True,False
7685,2024-10-14 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0027867409797595055,0.06999999999999999,False,False,False,False,False,True,False
7686,2024-10-14 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0027953508900986357,0.06999999999999999,False,False,False,False,True,True,False
7687,2024-10-14 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005561246890092186,0.06,False,False,False,False,True,True,False
7688,2024-10-15 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,7.310475911981307e-05,0.06999999999999999,False,False,False,False,True,True,False
7689,2024-10-15 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0026350461133071157,0.06,False,False,False,False,True,True,False
7690,2024-10-15 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004168494953927238,0.06,False,False,False,False,False,True,False
7691,2024-10-15 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0036678403755868727,0.06,False,False,False,False,True,True,False
7692,2024-10-15 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0007358351729213064,0.06,False,False,False,False,True,True,False
7693,2024-10-16 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009795321637426913,0.06,False,False,False,False,True,True,False
7694,2024-10-16 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003816233670923097,0.06,False,False,False,False,True,True,False
7695,2024-10-16 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0035250055078210885,0.06,False,False,False,False,False,True,False
7696,2024-10-16 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002356059490502216,0.06,False,False,False,False,True,True,False
7697,2024-10-16 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0025036818851252862,0.06,False,False,False,False,True,True,False
7698,2024-10-17 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011811604901816875,0.06,False,False,False,False,False,True,False
7699,2024-10-17 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002725799322233713,0.06,False,False,False,False,False,True,False
7700,2024-10-17 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0069275554572924,0.06,False,False,False,False,False,True,False
7701,2024-10-17 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00036900369003689537,0.06,False,False,False,False,True,True,False
7702,2024-10-17 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0027314336335448886,0.06,False,False,False,False,True,True,False
7703,2024-10-18 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.012903701518949928,0.06999999999999999,False,True,False,True,True,True,False
7704,2024-10-18 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011745586171234335,0.06999999999999999,False,False,False,False,True,True,False
7705,2024-10-18 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.012838589981447157,0.06999999999999999,False,False,False,False,True,True,False
7706,2024-10-18 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011295681063122842,0.06999999999999999,False,False,False,False,True,True,False
7707,2024-10-18 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005595229330781271,0.06999999999999999,False,False,False,False,True,True,False
7708,2024-10-21 02:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007425202009172294,0.06999999999999999,False,False,False,False,True,True,False
7709,2024-10-21 03:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.003577686915887779,0.06999999999999999,False,False,False,False,False,True,False
7710,2024-10-21 04:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0028575615474795146,0.06999999999999999,False,False,False,False,False,True,False
7711,2024-10-21 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0037961746240327,0.06999999999999999,False,False,False,False,True,True,False
7712,2024-10-21 07:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0014642360348487982,0.06999999999999999,False,False,False,False,True,True,False
7713,2024-10-22 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0027136046938027736,0.06,False,False,False,False,True,True,False
7714,2024-10-22 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002857770938667903,0.06,False,False,False,False,True,True,False
7715,2024-10-22 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0056257762840652425,0.06,False,False,False,False,False,True,False
7716,2024-10-22 06:00:00+00:00,strong,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.001978601788069634,0.06999999999999999,False,False,False,False,True,True,False
7717,2024-10-22 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00857834152063941,0.06,False,False,False,False,True,True,False
7718,2024-10-23 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005736137667303964,0.06,False,False,False,False,True,True,False
7719,2024-10-23 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009112286890064603,0.06,False,False,False,False,False,False,False
7720,2024-10-23 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.006686260102865438,0.06,False,False,False,False,False,False,False
7721,2024-10-23 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007562963506865583,0.06,False,False,False,False,False,False,False
7722,2024-10-23 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0013311640289896953,0.06,False,False,False,False,False,False,False
7723,2024-10-24 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0005177514792900073,0.06,False,False,False,False,False,False,False
7724,2024-10-24 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0017057253040639875,0.06,False,False,False,False,False,False,False
7725,2024-10-24 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002071159109401699,0.06,False,False,False,False,False,False,False
7726,2024-10-24 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0034033737792245056,0.06,False,False,False,False,False,False,False
7727,2024-10-24 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011816838995568735,0.06,False,False,False,False,False,False,False
7728,2024-10-25 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011015007022991075,0.06,False,False,False,False,False,False,False
7729,2024-10-25 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.01243799511364474,0.06,False,False,False,False,False,False,False
7730,2024-10-25 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009784300644874233,0.06,False,False,False,False,False,False,False
7731,2024-10-25 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009279881217520436,0.06,False,False,False,False,False,False,False
7732,2024-10-25 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008071748878923701,0.06,False,False,False,False,False,False,False
7733,2024-10-28 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.007549708476603301,0.06,False,False,False,False,False,False,False
7734,2024-10-28 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.002848789264562668,0.06,False,False,False,False,False,False,False
7735,2024-10-28 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004790777752825881,0.06,False,False,False,False,False,False,False
7736,2024-10-28 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0034469838890969218,0.06,False,False,False,False,False,False,False
7737,2024-10-28 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0036166365280287938,0.06,False,False,False,False,False,False,False
7738,2024-10-29 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007757776606160949,0.06,False,False,False,False,False,False,False
7739,2024-10-29 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005939403052402037,0.06,False,False,False,False,False,False,False
7740,2024-10-29 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006543813463708137,0.06,False,False,False,False,False,False,False
7741,2024-10-29 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005338747274231004,0.06,False,False,False,False,False,False,False
7742,2024-10-29 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005555555555555536,0.06,False,False,False,False,False,False,False
7743,2024-10-30 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0013452914798206539,0.06,False,False,False,False,False,False,False
7744,2024-10-30 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0015695067264572815,0.06,False,False,False,False,False,False,False
7745,2024-10-30 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00336272604991783,0.06,False,False,False,False,False,False,False
7746,2024-10-30 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0014958863126401933,0.06,False,False,False,False,False,False,False
7747,2024-10-30 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0019411676870240147,0.06,False,False,False,False,False,False,False
7748,2024-10-31 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0016420361247947435,0.06,False,False,False,False,False,False,False
7749,2024-10-31 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00014971180477574286,0.06,False,False,False,False,False,False,False
7750,2024-10-31 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0030741546074828374,0.06,False,False,False,False,False,False,False
7751,2024-10-31 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.006891385767790359,0.06,False,True,False,False,True,False,False
7752,2024-10-31 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011177347242921076,0.06,False,False,False,False,False,False,False
7753,2024-11-01 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0003738038277512068,0.06,False,False,False,False,False,False,False
7754,2024-11-01 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0010478257615449404,0.06,False,False,False,False,False,False,False
7755,2024-11-01 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0002989983555089504,0.06,False,False,False,False,False,False,False
7756,2024-11-01 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008108912364231613,0.06,False,False,False,False,False,False,False
7757,2024-11-01 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009750651283959688,0.06,False,False,False,False,False,False,False
7758,2024-11-04 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.009715267917196013,0.06,False,False,False,False,False,False,False
7759,2024-11-04 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.011588785046729,0.06,False,False,False,False,False,False,False
7760,2024-11-04 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.012262599072827896,0.06,False,False,False,False,False,False,False
7761,2024-11-04 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008925223130578197,0.06,False,False,False,False,False,False,False
7762,2024-11-04 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008944678292242991,0.06,False,False,False,False,False,False,False
7763,2024-11-05 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.004754358161648153,0.06,False,False,False,False,False,False,False
7764,2024-11-05 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0021936459909228656,0.06,False,False,False,False,False,False,False
7765,2024-11-05 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0015897047691142419,0.06,False,False,False,False,False,False,False
7766,2024-11-05 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0003783865597094538,0.06,False,False,False,False,False,False,False
7767,2024-11-05 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0003792188092528459,0.06,False,False,False,False,False,False,False
7768,2024-11-06 02:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.005762814680012163,0.06,False,False,False,False,False,False,False
7769,2024-11-06 03:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0052308392085513855,0.06,False,False,False,False,False,False,False
7770,2024-11-06 04:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0059898400181968015,0.06,False,False,False,False,False,False,False
7771,2024-11-06 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.011507305624952613,0.06,False,True,False,False,True,False,False
7772,2024-11-06 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.01667930250189542,0.06,False,True,False,False,True,False,False
7773,2024-11-07 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.007991556091676566,0.06,False,False,False,False,False,False,False
7774,2024-11-07 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.00987933634992455,0.06,False,False,False,False,False,False,False
7775,2024-11-07 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.008516731986734971,0.06,False,False,False,False,False,False,False
7776,2024-11-07 06:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,0.0011975151560512654,0.06,False,False,False,False,False,False,False
7777,2024-11-07 07:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0046979865771811236,0.06,False,False,False,False,False,False,False
7778,2024-11-08 02:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.0011219147344802005,0.06,False,False,False,False,False,False,False
7779,2024-11-08 03:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.005675453662907892,0.06,False,False,False,False,False,False,False
7780,2024-11-08 04:00:00+00:00,moderate,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.00822061131455043,0.06,False,False,False,False,False,False,False
7781,2024-11-08 06:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.010989010989011061,0.06,False,False,False,False,False,False,False
7782,2024-11-08 07:00:00+00:00,weak,2,0.5,0.05,0.0,1.0,0.0,0.5,-0.008016782797632516,0.06,False,False,False,False,False,False,False
